species_or_node,posterior_mean
Sp1.Node411,-0.54300103568207
Sp1.Crepis mollis,-0.543767225541931
Sp1.Node345,-0.544928047719178
Sp1.Node340,-0.545084539106856
Sp1.Cyperus longus,-0.545719565163365
Sp1.Node412,-0.546098352844335
Sp1.Node341,-0.546135840844224
Sp1.Node410,-0.546730430017083
Sp1.Node339,-0.546790155744574
Sp1.Node983,-0.547825912166018
Sp1.Eleocharis palustris,-0.548019036483939
Sp1.Node403,-0.548107748878939
Sp1.Myosotis stolonifera,-0.548230621709643
Sp1.Node985,-0.548604098667191
Sp1.Node599,-0.549392309026043
Sp1.Node413,-0.549695946729329
Sp1.Myosotis secunda,-0.550241380521688
Sp1.Juncus bulbosus,-0.551914920926523
Sp1.Node984,-0.55223274772066
Sp1.Node358,-0.55242959603204
Sp1.Node598,-0.55267675028648
Sp1.Utricularia minor,-0.55377772098638
Sp1.Crepis paludosa,-0.554402517869552
Sp1.Node538,-0.554654408800209
Sp1.Node537,-0.554777016411925
Sp1.Node536,-0.554847154712494
Sp1.Arabidopsis lyrata,-0.555479812952063
Sp1.Lysimachia maritima,-0.55578788626267
Sp1.Inula conyzae,-0.556076178220421
Sp1.Lactuca muralis,-0.558750644447955
Sp1.Crepis capillaris,-0.558859371176057
Sp1.Node767,-0.55902399473378
Sp1.Node383,-0.559991547017874
Sp1.Sagina saginoides,-0.560376404971525
Sp1.Crepis biennis,-0.56053420831536
Sp1.Cyperus fuscus,-0.56063174302195
Sp1.Utricularia stygia,-0.561200869105057
Sp1.Node404,-0.562152094983922
Sp1.Node612,-0.562241379960508
Sp1.Myosotis scorpioides,-0.562278316347137
Sp1.Sagina procumbens,-0.563176109007924
Sp1.Myosotis laxa,-0.563507468027008
Sp1.Galium pumilum,-0.564348071653068
Sp1.Arabis alpina,-0.564463022165565
Sp1.Utricularia intermedia,-0.566274054318329
Sp1.Lactuca alpina,-0.566594542006999
Sp1.Node686,-0.566790509951834
Sp1.Node627,-0.56831749237278
Sp1.Node613,-0.568328075616057
Sp1.Node23,-0.568751040359487
Sp1.Node622,-0.569499702106559
Sp1.Node625,-0.569522311084637
Sp1.Node695,-0.569994925253739
Sp1.Node24,-0.570705486796066
Sp1.Node623,-0.571158104774091
Sp1.Node1036,-0.572777030163567
Sp1.Lysimachia vulgaris,-0.572942166304225
Sp1.Carex otrubae,-0.574312744665285
Sp1.Lactuca saligna,-0.575090028156964
Sp1.Lysimachia nummularia,-0.575622395604392
Sp1.Lactuca serriola,-0.575955616948371
Sp1.Node667,-0.576287215577011
Sp1.Stellaria aquatica,-0.576409866250186
Sp1.Node626,-0.57653510657941
Sp1.Node406,-0.577126421524574
Sp1.Node760,-0.577522501804938
Sp1.Node611,-0.577677661970187
Sp1.Node405,-0.578039634713617
Sp1.Node25,-0.579084140721039
Sp1.Node539,-0.57950111910488
Sp1.Utricularia australis,-0.579675344582558
Sp1.Utricularia vulgaris,-0.579885555160557
Sp1.Node886,-0.580513150276854
Sp1.Node694,-0.580934472638696
Sp1.Lysimachia thyrsiflora,-0.581446341723867
Sp1.Node597,-0.581869187195616
Sp1.Lactuca virosa,-0.581924740808118
Sp1.Carex divulsa,-0.582845846665788
Sp1.Sagina subulata,-0.584671630635493
Sp1.Node676,-0.586167444037643
Sp1.Node666,-0.586186102577066
Sp1.Node971,-0.586794763759427
Sp1.Arabis scabra,-0.587660136440798
Sp1.Lysimachia arvensis,-0.588102284814961
Sp1.Node761,-0.58909487206981
Sp1.Lysimachia nemorum,-0.589596536157093
Sp1.Carex muricata,-0.589633671628347
Sp1.Node972,-0.589693899224786
Sp1.Node970,-0.589829420877016
Sp1.Bidens cernua,-0.589941178962133
Sp1.Carex spicata,-0.590034507464102
Sp1.Node982,-0.590428242845293
Sp1.Node26,-0.591340296704853
Sp1.Node986,-0.591770451206329
Sp1.Node361,-0.593136487657935
Sp1.Bidens tripartita,-0.593668156062296
Sp1.Carex canescens,-0.594112178612602
Sp1.Isolepis cernua,-0.595193941173579
Sp1.Galium parisiense,-0.595269572712994
Sp1.Carex lachenalii,-0.595469423909194
Sp1.Node987,-0.596366789868436
Sp1.Carex dioica,-0.596693654389336
Sp1.Carex diandra,-0.597785628336175
Sp1.Isolepis fluitans,-0.598383389492097
Sp1.Node899,-0.598883392259187
Sp1.Carex vulpina,-0.60082579548686
Sp1.Arabis hirsuta,-0.602274079865624
Sp1.Stellaria holostea,-0.602290198560295
Sp1.Carex paniculata,-0.605009687679282
Sp1.Node967,-0.605166745316938
Sp1.Lysimachia minima,-0.605724476811862
Sp1.Node693,-0.607114596803471
Sp1.Node624,-0.607651814213655
Sp1.Node966,-0.608829816634201
Sp1.Lysimachia tenella,-0.609059004116402
Sp1.Node965,-0.609923991473651
Sp1.Node690,-0.611387415750442
Sp1.Node692,-0.611430283711801
Sp1.Carex appropinquata,-0.611813413700501
Sp1.Node991,-0.615014564908784
Sp1.Node762,-0.615076400074177
Sp1.Node901,-0.616578067633868
Sp1.Node968,-0.616679325479656
Sp1.Node990,-0.61677609353663
Sp1.Node969,-0.617247108496892
Sp1.Carex echinata,-0.617499222008979
Sp1.Node399,-0.617794346641897
Sp1.Galium uliginosum,-0.617916964540394
Sp1.Isolepis setacea,-0.618682004468319
Sp1.Sagina nodosa,-0.618876259548703
Sp1.Pulicaria vulgaris,-0.618987286854579
Sp1.Anemone nemorosa,-0.619190441439257
Sp1.Node964,-0.619703384957855
Sp1.Pulicaria dysenterica,-0.620444505980585
Sp1.Node687,-0.621323196174176
Sp1.Herniaria glabra,-0.621400246080926
Sp1.Node973,-0.621727406600432
Sp1.Node699,-0.621766803539411
Sp1.Salicornia disarticulata,-0.621897902967354
Sp1.Herniaria ciliolata,-0.622075298850345
Sp1.Carex davalliana,-0.622140614005131
Sp1.Node721,-0.622154547160234
Sp1.Node719,-0.622332182644005
Sp1.Salicornia nitens,-0.622421661864459
Sp1.Node720,-0.622493691452068
Sp1.Salicornia ramosissima,-0.622580786748073
Sp1.Salicornia europaea,-0.622717619513068
Sp1.Node590,-0.623451718938093
Sp1.Node992,-0.623866276938474
Sp1.Sabulina stricta,-0.62430021784665
Sp1.Node591,-0.624511625845133
Sp1.Node594,-0.625297257725443
Sp1.Eleocharis quinqueflora,-0.625385774788261
Sp1.Node576,-0.627810465075715
Sp1.Node1044,-0.628144888105589
Sp1.Asparagus prostratus,-0.628257499761119
Sp1.Sagina nivalis,-0.628411039585339
Sp1.Asparagus officinalis,-0.628477192174445
Sp1.Node717,-0.629085656980639
Sp1.Eleocharis uniglumis,-0.629175095232958
Sp1.Node900,-0.62923459664885
Sp1.Node959,-0.630283411676081
Sp1.Node610,-0.630998353090645
Sp1.Node331,-0.631295548410887
Sp1.Node768,-0.631812617983017
Sp1.Node763,-0.632103881869989
Sp1.Carex remota,-0.633106833664406
Sp1.Node595,-0.633253221273237
Sp1.Carex elongata,-0.636154942194484
Sp1.Scleranthus annuus,-0.636281568498864
Sp1.Myosotis alpestris,-0.636330863981233
Sp1.Node677,-0.636833129153193
Sp1.Prunus domestica,-0.636988629620008
Sp1.Node685,-0.637134197787959
Sp1.Anemone pulsatilla,-0.637261852084596
Sp1.Sagina maritima,-0.637633712893116
Sp1.Scleranthus perennis,-0.637937751425713
Sp1.Node691,-0.637966950284165
Sp1.Jacobaea aquatica,-0.6380475827612
Sp1.Node993,-0.63807044567207
Sp1.Myriophyllum verticillatum,-0.638286309406866
Sp1.Spartina maritima,-0.638712295621782
Sp1.Node897,-0.638765612944774
Sp1.Jacobaea vulgaris,-0.639189085647567
Sp1.Ranunculus arvensis,-0.639228833417563
Sp1.Node177,-0.639402383078625
Sp1.Spartina anglica,-0.639465780079377
Sp1.Node332,-0.639512153125692
Sp1.Salicornia emerici,-0.639639691232527
Sp1.Node396,-0.63968894736878
Sp1.Myriophyllum alterniflorum,-0.639821128745386
Sp1.Node718,-0.639891472765668
Sp1.Salicornia dolichostachya,-0.63990424498771
Sp1.Eleocharis acicularis,-0.640179988964086
Sp1.Prunus spinosa,-0.640354454206044
Sp1.Node963,-0.64054540370432
Sp1.Node770,-0.640975333787931
Sp1.Node592,-0.641480976534538
Sp1.Node593,-0.641547241373596
Sp1.Juncus biglumis,-0.641990567125318
Sp1.Node1008,-0.643256143354632
Sp1.Juncus triglumis,-0.643599763284959
Sp1.Node1007,-0.643750339618816
Sp1.Node678,-0.64383969191778
Sp1.Eleocharis multicaulis,-0.644032448793719
Sp1.Node994,-0.645941112713171
Sp1.Galium odoratum,-0.646238459499878
Sp1.Myriophyllum spicatum,-0.647402480005268
Sp1.Node27,-0.647930065524808
Sp1.Juncus castaneus,-0.648079700811195
Sp1.Node608,-0.648241573537858
Sp1.Galium aparine,-0.649562376121934
Sp1.Erigeron acris,-0.651193340877539
Sp1.Node359,-0.651298143200958
Sp1.Erigeron borealis,-0.651439680113038
Sp1.Node606,-0.651488103997795
Sp1.Ranunculus acris,-0.652970017024771
Sp1.Node769,-0.653021053237733
Sp1.Ranunculus parviflorus,-0.6533490938274
Sp1.Sagina apetala,-0.653927818802997
Sp1.Node641,-0.655920818799198
Sp1.Eleocharis mamillata,-0.658026953775906
Sp1.Node995,-0.658036353901669
Sp1.Galium tricornutum,-0.65809709987429
Sp1.Eleocharis parvula,-0.658143400481423
Sp1.Node962,-0.658953423372744
Sp1.Pyrola rotundifolia,-0.659116734283573
Sp1.Stellaria uliginosa,-0.659513958026721
Sp1.Node957,-0.659778984939782
Sp1.Node958,-0.659784437647649
Sp1.Node956,-0.659883052771311
Sp1.Node961,-0.660017917191079
Sp1.Node960,-0.660198583244624
Sp1.Node600,-0.664728077419846
Sp1.Node395,-0.664781265348446
Sp1.Node346,-0.665487151300136
Sp1.Node353,-0.665715752185748
Sp1.Node337,-0.667008158524942
Sp1.Carex divisa,-0.669195249540262
Sp1.Node391,-0.671731610103953
Sp1.Ranunculus sardous,-0.672710158878342
Sp1.Stellaria graminea,-0.673422659637751
Sp1.Node679,-0.674074736680314
Sp1.Node609,-0.674138439594956
Sp1.Galium boreale,-0.67507335552417
Sp1.Node662,-0.67593900881057
Sp1.Node771,-0.677599475885111
Sp1.Dianthus gratianopolitanus,-0.678087832741076
Sp1.Myosotis ramosissima,-0.678284590033453
Sp1.Node174,-0.678466446256247
Sp1.Node394,-0.678780576962323
Sp1.Carex arenaria,-0.679534724478675
Sp1.Myosotis discolor,-0.680192437669359
Sp1.Node28,-0.680360501529436
Sp1.Draba aizoides,-0.680781265256791
Sp1.Node604,-0.68160355190441
Sp1.Node175,-0.682100603000465
Sp1.Stellaria palustris,-0.683249354314404
Sp1.Node772,-0.684332306381983
Sp1.Dianthus deltoides,-0.685428180490569
Sp1.Prunus padus,-0.685564238737221
Sp1.Node680,-0.685621623775114
Sp1.Node393,-0.686869581803128
Sp1.Ranunculus repens,-0.687059614533839
Sp1.Ranunculus bulbosus,-0.688424842052182
Sp1.Node663,-0.688428773780383
Sp1.Node688,-0.688556327366912
Sp1.Jacobaea erucifolia,-0.689066330604941
Sp1.Node352,-0.68916689106269
Sp1.Carex leporina,-0.689271008029415
Sp1.Node347,-0.689328800089751
Sp1.Stellaria nemorum,-0.689836852875786
Sp1.Node338,-0.690820026263551
Sp1.Ribes alpinum,-0.690938188255227
Sp1.Node348,-0.691036084095955
Sp1.Node974,-0.691073694366849
Sp1.Node325,-0.691158472244472
Sp1.Dianthus armeria,-0.691254188920926
Sp1.Sabulina tenuifolia,-0.69244908433836
Sp1.Carex disticha,-0.692672830323823
Sp1.Node144,-0.695079782908127
Sp1.Pyrola minor,-0.695910192355609
Sp1.Node349,-0.696048536700588
Sp1.Node642,-0.697560379759129
Sp1.Carex maritima,-0.697701986307653
Sp1.Node996,-0.698474497484412
Sp1.Pyrola media,-0.698526447402727
Sp1.Node786,-0.699146716881067
Sp1.Node602,-0.699298576220269
Sp1.Jacobaea paludosa,-0.69939642983895
Sp1.Tanacetum vulgare,-0.699540771959104
Sp1.Node17,-0.700475060988865
Sp1.Rhynchospora fusca,-0.701329671057756
Sp1.Tanacetum parthenium,-0.7018770113943
Sp1.Node596,-0.702966596190095
Sp1.Galium verum,-0.704309443774354
Sp1.Rhynchospora alba,-0.704500416982732
Sp1.Helleborus foetidus,-0.705542302867004
Sp1.Achillea maritima,-0.706012568848117
Sp1.Galium mollugo,-0.706941000862928
Sp1.Tephroseris integrifolia,-0.708491529436711
Sp1.Ribes rubrum,-0.708751072270823
Sp1.Ribes spicatum,-0.708897556222544
Sp1.Node601,-0.708932778755387
Sp1.Node176,-0.708970186005749
Sp1.Galium palustre,-0.709005748059228
Sp1.Galium debile,-0.709006959120111
Sp1.Anthemis arvensis,-0.709217698578562
Sp1.Node326,-0.709357368998106
Sp1.Helleborus viridis,-0.709626120072462
Sp1.Node350,-0.709870508236612
Sp1.Draba incana,-0.710204392791706
Sp1.Anthemis cotula,-0.710392236292812
Sp1.Node351,-0.710920558838475
Sp1.Achillea ptarmica,-0.710978206334402
Sp1.Node605,-0.711084628149538
Sp1.Draba norvegica,-0.711203139535514
Sp1.Sabulina rubella,-0.711513444419928
Sp1.Node29,-0.711608602105819
Sp1.Node603,-0.712328026086237
Sp1.Blysmus compressus,-0.712842772980913
Sp1.Allium ursinum,-0.712914889577822
Sp1.Node392,-0.713245284941203
Sp1.Cynoglossum germanicum,-0.71325441666223
Sp1.Node1037,-0.713407982582949
Sp1.Tephroseris palustris,-0.713666522210873
Sp1.Coincya wrightii,-0.713803880678199
Sp1.Node22,-0.713961434753741
Sp1.Node607,-0.71398689638146
Sp1.Myosotis sylvatica,-0.714184918195679
Sp1.Myosotis arvensis,-0.714216668613122
Sp1.Achillea millefolium,-0.71483963107728
Sp1.Node681,-0.716192672131761
Sp1.Node682,-0.716759556632563
Sp1.Coincya monensis,-0.716901498524205
Sp1.Node689,-0.71693712144473
Sp1.Sinapis alba,-0.717790429381541
Sp1.Cynoglossum officinale,-0.718730668817039
Sp1.Stellaria neglecta,-0.718847269791806
Sp1.Sabulina verna,-0.718884346728049
Sp1.Sinapis arvensis,-0.720914742060031
Sp1.Stellaria pallida,-0.722014720091535
Sp1.Prunus avium,-0.722397015319659
Sp1.Prunus cerasus,-0.722557635184075
Sp1.Stellaria media,-0.723376680155042
Sp1.Node18,-0.723856073354463
Sp1.Node21,-0.723876295842683
Sp1.Node19,-0.723992041617391
Sp1.Blysmus rufus,-0.727278350844712
Sp1.Node30,-0.727439720834276
Sp1.Node903,-0.728198155426775
Sp1.Node354,-0.728875935686733
Sp1.Cuscuta europaea,-0.729182932786229
Sp1.Artemisia maritima,-0.729232652520303
Sp1.Erophila majuscula,-0.729751569317488
Sp1.Brassica nigra,-0.730170122758798
Sp1.Node31,-0.731119169216911
Sp1.Node902,-0.731225114805164
Sp1.Node578,-0.73212556993041
Sp1.Node997,-0.732393190707553
Sp1.Artemisia campestris,-0.734182198616602
Sp1.Carex elata,-0.734565866259123
Sp1.Node20,-0.734995915395169
Sp1.Node357,-0.735134559691615
Sp1.Cuscuta epithymum,-0.735792812368703
Sp1.Node356,-0.736077040438409
Sp1.Node355,-0.736132665124497
Sp1.Node577,-0.736356904092904
Sp1.Erophila glabrescens,-0.736363379638439
Sp1.Node916,-0.736482528249025
Sp1.Artemisia absinthium,-0.736529047379625
Sp1.Carex nigra,-0.736765758860229
Sp1.Carex bigelowii,-0.736876759563626
Sp1.Schoenus ferrugineus,-0.736958099689962
Sp1.Node915,-0.73702858248526
Sp1.Calystegia sepium,-0.737145810510407
Sp1.Artemisia norvegica,-0.737385829207379
Sp1.Brassica oleracea,-0.738102995324557
Sp1.Erophila verna,-0.738328539310461
Sp1.Brassica rapa,-0.738506047911717
Sp1.Artemisia vulgaris,-0.739569287613323
Sp1.Node908,-0.740267860839222
Sp1.Schoenus nigricans,-0.74130912738697
Sp1.Senecio sylvaticus,-0.74222023702039
Sp1.Node397,-0.744293907402472
Sp1.Node617,-0.745622545478443
Sp1.Carex aquatilis,-0.746302541441558
Sp1.Node907,-0.747454696285718
Sp1.Node906,-0.747555954293852
Sp1.Carex recta,-0.750554032868086
Sp1.Echium plantagineum,-0.750602046640918
Sp1.Senecio cambrensis,-0.750983989785347
Sp1.Node614,-0.751208463694787
Sp1.Node398,-0.751234580853421
Sp1.Senecio vulgaris,-0.751380880322503
Sp1.Calystegia soldanella,-0.751657688284333
Sp1.Node975,-0.752260676343765
Sp1.Node914,-0.754013766807493
Sp1.Node904,-0.754760995429907
Sp1.Carex acuta,-0.755099087568155
Sp1.Node913,-0.755529953811142
Sp1.Echium vulgare,-0.756194663611344
Sp1.Node912,-0.756536566864594
Sp1.Node976,-0.757153181009779
Sp1.Carex salina,-0.758398494738132
Sp1.Node977,-0.759196728561219
Sp1.Node147,-0.76225241968999
Sp1.Crataegus monogyna,-0.762412494504468
Sp1.Crataegus laevigata,-0.762663359754645
Sp1.Node905,-0.762985840232609
Sp1.Trichophorum alpinum,-0.763120658076469
Sp1.Node1038,-0.764120297675175
Sp1.Node911,-0.766269604697012
Sp1.Node981,-0.769107036627846
Sp1.Node1042,-0.769351554015594
Sp1.Carex simpliciuscula,-0.770191049252873
Sp1.Carex chordorrhiza,-0.770191802393123
Sp1.Carex microglochin,-0.770210591136021
Sp1.Carex lasiocarpa,-0.770230458208684
Sp1.Node955,-0.770507759755884
Sp1.Trichophorum cespitosum,-0.770674733373764
Sp1.Allium oleraceum,-0.771793961135162
Sp1.Carex rupestris,-0.774692909429298
Sp1.Carex pauciflora,-0.7755748645729
Sp1.Carex vesicaria,-0.776740124937939
Sp1.Allium schoenoprasum,-0.777474955143753
Sp1.Pulmonaria obscura,-0.778310639278501
Sp1.Node909,-0.779025743799642
Sp1.Carex pulicaris,-0.780154900586287
Sp1.Node615,-0.780390709310884
Sp1.Carex saxatilis,-0.781366641922742
Sp1.Node937,-0.7835424632681
Sp1.Pulmonaria longifolia,-0.78603526051567
Sp1.Carex rostrata,-0.787400543939048
Sp1.Carex hostiana,-0.787529030873852
Sp1.Carex flava,-0.788658710137406
Sp1.Carex viridula,-0.789020045087464
Sp1.Node931,-0.792030741642986
Sp1.Node930,-0.792115411507639
Sp1.Node936,-0.792745339381074
Sp1.Symphytum tuberosum,-0.802685779809393
Sp1.Node616,-0.8028700569758
Sp1.Carex riparia,-0.803018234981878
Sp1.Symphytum officinale,-0.803058886050042
Sp1.Node933,-0.804983801595945
Sp1.Node934,-0.805230117805553
Sp1.Carex punctata,-0.807016645476977
Sp1.Node935,-0.807111732116534
Sp1.Carex binervis,-0.807844188529253
Sp1.Carex pseudocyperus,-0.808090952141086
Sp1.Carex hirta,-0.808857004079313
Sp1.Carex distans,-0.811015398324671
Sp1.Node927,-0.814053362320199
Sp1.Ulmus minor,-0.815103656740579
Sp1.Node182,-0.815304636131601
Sp1.Node181,-0.815354316702791
Sp1.Ulmus glabra,-0.815428872496625
Sp1.Ulmus plotii,-0.81552117429653
Sp1.Carex extensa,-0.815808910108072
Sp1.Node910,-0.816812568325445
Sp1.Node180,-0.818397930817
Sp1.Carex laevigata,-0.818886743783203
Sp1.Ulmus procera,-0.81913591484165
Sp1.Node928,-0.823314072132495
Sp1.Node926,-0.824858506205562
Sp1.Node1039,-0.825393526061797
Sp1.Node925,-0.826660464991138
Sp1.Carex acutiformis,-0.82981472904548
Sp1.Allium vineale,-0.831699212817473
Sp1.Node1040,-0.835117401369934
Sp1.Node384,-0.836839018046883
Sp1.Node917,-0.837982880331053
Sp1.Node932,-0.838370111228079
Sp1.Node929,-0.838615411146892
Sp1.Node923,-0.841333345808716
Sp1.Node924,-0.841429035415193
Sp1.Node1041,-0.842426083013931
Sp1.Node922,-0.843721414576368
Sp1.Allium scorodoprasum,-0.844900364569429
Sp1.Node920,-0.846298934122937
Sp1.Node921,-0.846427445319042
Sp1.Node919,-0.847629603831787
Sp1.Node385,-0.849420506254816
Sp1.Node389,-0.849982185852103
Sp1.Node390,-0.851408853564159
Sp1.Node918,-0.85319125311757
Sp1.Allium sphaerocephalon,-0.85331241883921
Sp1.Omalotheca sylvatica,-0.853662609037469
Sp1.Node938,-0.853683611490373
Sp1.Logfia gallica,-0.853973697151918
Sp1.Node386,-0.854966521342927
Sp1.Allium ampeloprasum,-0.855349076505472
Sp1.Node890,-0.855394878202749
Sp1.Node891,-0.857251944960975
Sp1.Brachypodium rupestre,-0.858177200747304
Sp1.Brachypodium pinnatum,-0.858482910463001
Sp1.Brachypodium sylvaticum,-0.85945468149781
Sp1.Carex strigosa,-0.861144737970346
Sp1.Carex sylvatica,-0.862558097268102
Sp1.Filago lutescens,-0.863356432388875
Sp1.Carex capillaris,-0.864159269182363
Sp1.Logfia minima,-0.864163355204136
Sp1.Filago pyramidata,-0.864315230965818
Sp1.Carex atrofusca,-0.86469925730379
Sp1.Omalotheca norvegica,-0.865045179261523
Sp1.Node387,-0.866413643508968
Sp1.Node388,-0.866724126297898
Sp1.Carex pallescens,-0.867431347365129
Sp1.Filago germanica,-0.867868387894652
Sp1.Node953,-0.867964762356274
Sp1.Omalotheca supina,-0.869872628177477
Sp1.Carex pendula,-0.870979534987371
Sp1.Node952,-0.871127494074246
Sp1.Node939,-0.871231878440489
Sp1.Node954,-0.87645838753637
Sp1.Carex rariflora,-0.880070103803823
Sp1.Carex magellanica,-0.880433429708874
Sp1.Carex limosa,-0.882503509025126
Sp1.Node978,-0.885083833472842
Sp1.Eriophorum gracile,-0.890173067749928
Sp1.Carex montana,-0.890382748534384
Sp1.Carex filiformis,-0.896439358117248
Sp1.Node887,-0.896962860211652
Sp1.Eriophorum latifolium,-0.89932515538934
Sp1.Node889,-0.899686582310049
Sp1.Node979,-0.899916899169733
Sp1.Node980,-0.900291600392782
Sp1.Node888,-0.900512088785165
Sp1.Eriophorum angustifolium,-0.900799396001474
Sp1.Bromus hordeaceus,-0.900951055586765
Sp1.Bromus racemosus,-0.900971612360249
Sp1.Bromus secalinus,-0.90111861912859
Sp1.Bromus interruptus,-0.901184590591611
Sp1.Carex pilulifera,-0.90655051275584
Sp1.Eriophorum vaginatum,-0.907206448207823
Sp1.Node764,-0.915508925289974
Sp1.Thalictrum minus,-0.917462331201246
Sp1.Node951,-0.918353200389065
Sp1.Carex ericetorum,-0.920759063198313
Sp1.Thalictrum flavum,-0.92122506985494
Sp1.Node765,-0.921834437666122
Sp1.Carex humilis,-0.92293195341116
Sp1.Node940,-0.924147384731404
Sp1.Node941,-0.924319560971258
Sp1.Node942,-0.927694779026142
Sp1.Node948,-0.928037866472266
Sp1.Node417,-0.928203457296541
Sp1.Node416,-0.928304253571941
Sp1.Node423,-0.931058420461318
Sp1.Node943,-0.932441107611752
Sp1.Node949,-0.934506436718629
Sp1.Node946,-0.934675262898982
Sp1.Thalictrum alpinum,-0.935663472632416
Sp1.Node422,-0.943457082126444
Sp1.Node950,-0.945355384658989
Sp1.Carex digitata,-0.945385309856086
Sp1.Carex ornithopoda,-0.945929376233927
Sp1.Node947,-0.946028767334205
Sp1.Phyteuma spicatum,-0.946719865099792
Sp1.Carex depauperata,-0.947836823691174
Sp1.Carex flacca,-0.947982097878101
Sp1.Carex vaginata,-0.948195244966623
Sp1.Phyteuma orbiculare,-0.949750568091667
Sp1.Carex caryophyllea,-0.952219977876607
Sp1.Node944,-0.953415821232189
Sp1.Carex buxbaumii,-0.956042022560836
Sp1.Node420,-0.956604183553144
Sp1.Luzula forsteri,-0.958730867667414
Sp1.Luzula pilosa,-0.959679765180853
Sp1.Carex panicea,-0.961731989612535
Sp1.Node1028,-0.962324781054468
Sp1.Node945,-0.963496710118797
Sp1.Carex norvegica,-0.964995904286184
Sp1.Carex atrata,-0.968890501083312
Sp1.Campanula rotundifolia,-0.969397333973158
Sp1.Node145,-0.98002953072494
Sp1.Node146,-0.982868325940625
Sp1.Node1022,-1.00601525391337
Sp1.Node1023,-1.01002343201098
Sp1.Node173,-1.0115706377422
Sp1.Pyrus communis,-1.01349952983775
Sp1.Node421,-1.01447590188435
Sp1.Pyrus cordata,-1.01581409976936
Sp1.Campanula patula,-1.01740536493858
Sp1.Campanula rapunculus,-1.02106172424831
Sp1.Luzula arcuata,-1.03430019914058
Sp1.Node188,-1.03491641252444
Sp1.Node189,-1.03493656839593
Sp1.Node190,-1.03541357212174
Sp1.Node118,-1.04145543625451
Sp1.Node1024,-1.04670358360278
Sp1.Node1025,-1.0548454897704
Sp1.Luzula sylvatica,-1.05565591278485
Sp1.Luzula spicata,-1.0620601796551
Sp1.Aphanes arvensis,-1.06265698818804
Sp1.Node130,-1.06481678939055
Sp1.Aphanes australis,-1.06597233876927
Sp1.Node424,-1.0763670217897
Sp1.Luzula multiflora,-1.07663567342134
Sp1.Luzula pallescens,-1.07697938535052
Sp1.Node1026,-1.07725510493646
Sp1.Node1027,-1.0774035022719
Sp1.Luzula campestris,-1.0784601558648
Sp1.Node418,-1.08256654989733
Sp1.Node419,-1.08890591569852
Sp1.Campanula glomerata,-1.091689810793
Sp1.Campanula latifolia,-1.09576670195946
Sp1.Campanula trachelium,-1.09775928689208
Sp1.Node425,-1.13601113410242
Sp1.Viburnum opulus,-1.15657265546573
Sp1.Node119,-1.1614156174775
Sp1.Node427,-1.16563309669923
Sp1.Alchemilla conjuncta,-1.16770496203428
Sp1.Node129,-1.16875496177054
Sp1.Alchemilla alpina,-1.16907237829988
Sp1.Viburnum lantana,-1.17413211913052
Sp1.Sambucus nigra,-1.17424959933371
Sp1.Sambucus ebulus,-1.1749015771678
Sp1.Node426,-1.17826503189018
Sp1.Node148,-1.19474387864263
Sp1.Node165,-1.20367880121179
Sp1.Node120,-1.2086133554079
Sp1.Alchemilla micans,-1.21129556971789
Sp1.Sorbus domestica,-1.21625785291388
Sp1.Node121,-1.21653053353726
Sp1.Node122,-1.21713327991657
Sp1.Node123,-1.21732289187
Sp1.Node124,-1.21803635099395
Sp1.Alchemilla wichurae,-1.2184210913638
Sp1.Alchemilla glabra,-1.21969967915696
Sp1.Node128,-1.22229563368984
Sp1.Node125,-1.22345649972285
Sp1.Node127,-1.22388640846587
Sp1.Node126,-1.22397389963149
Sp1.Alchemilla monticola,-1.22450738058037
Sp1.Alchemilla glomerulans,-1.22451850884609
Sp1.Alchemilla subcrenata,-1.22484036575388
Sp1.Alchemilla filicaulis,-1.22504923949951
Sp1.Alchemilla glaucescens,-1.22667889592647
Sp1.Alchemilla acutiloba,-1.22825722225163
Sp1.Alchemilla xanthochlora,-1.23189397129994
Sp1.Sorbus minima,-1.24139602645047
Sp1.Sorbus leyana,-1.24169258450992
Sp1.Node172,-1.24222364672344
Sp1.Sorbus bristoliensis,-1.24469604880274
Sp1.Node167,-1.24483006988094
Sp1.Node166,-1.2448373863202
Sp1.Sorbus pseudofennica,-1.24496880797525
Sp1.Node191,-1.24579705382007
Sp1.Sorbus aucuparia,-1.24654520908496
Sp1.Node169,-1.24875329654481
Sp1.Node168,-1.24894382765493
Sp1.Node170,-1.24920910344493
Sp1.Node171,-1.24948158391869
Sp1.Sorbus pseudomeinichii,-1.24953224993427
Sp1.Sorbus anglica,-1.24956054350674
Sp1.Node150,-1.24990616847989
Sp1.Sorbus arranensis,-1.25018117419237
Sp1.Sorbus cuneifolia,-1.25032467133393
Sp1.Sorbus torminalis,-1.25036134688347
Sp1.Sorbus admonitor,-1.25073753845353
Sp1.Sorbus devoniensis,-1.25078233188009
Sp1.Node151,-1.25101847353773
Sp1.Node152,-1.25105183054353
Sp1.Node192,-1.25477670637949
Sp1.Node428,-1.25544916660055
Sp1.Node149,-1.2573228203296
Sp1.Ornithopus perpusillus,-1.25775382022074
Sp1.Ornithopus pinnatus,-1.26064419362531
Sp1.Node153,-1.26169789751035
Sp1.Sorbus cambrensis,-1.26373754104092
Sp1.Dipsacus fullonum,-1.26963544567201
Sp1.Ervilia hirsuta,-1.27335719265029
